address,hasOwner,Register Smart Contract Address,RegisterAccess Smart Contract Address,Token Address,TokenShop Address,TransferUSDCBasic Address,MintOnSepolia Transaction ID,Your transaction in the Bootcamp's WeatherFunctions
0x8148C7DEE85ED70BC6454D4926f4Ab2CC0e001aa,false,false,false,false,false,true,true,true
0x38f57eB8f727a748cD5764A521B841713d8959d9,false,false,false,false,false,true,true,true
0x182780D665847A5c9697B5b1294e98eBB44dde1C,false,false,false,false,false,true,true,true
0x9Cd0B86B841F74Ee2EF9a747c817101B4B592b91,false,false,false,false,false,true,false,false
0x5c28d54C72E6Ff81E132B3B0bC1bEBaE3e954b20,false,false,false,false,false,true,true,true
0x58e36578322bC30b4aEB44f377aa3aCce532b9b6,false,false,false,false,false,true,true,true
0xB1B61b80948FFD9467C085E7bF3199843e168a92,false,false,false,false,false,true,true,true
0x040511e75F129f64228c307A3CE94CF4EdF86eAe,false,false,false,false,false,true,false,false
0x02c241493527cB25ec2B511b7DB2F9837b0993f5,false,false,false,false,false,true,false,false
0xC4F41F9Cc5ea112f5d6aAfCDe5e82c76dBcE5Fae,false,false,false,false,false,false,true,true
0x5508A003bCdb642dbFb1Aaa20a3A09Ce427797be,false,false,false,false,false,true,true,true
0x8d98929F87cd5169b30b1C0be585685bF8ba1198,false,false,false,false,false,true,true,true
0xa6cFF8c9B39b421a65fDc3EbCd4D6b945B0Bac0a,false,false,false,false,false,false,false,false
0x0fFB378B471d08A984c524d76EbDCfE33c37224c,false,false,false,false,false,true,true,true
0x9af209E56d3F57c7F92204E46880982EAf6fEc6A,false,false,false,false,false,true,true,false
0x64C922E9146F36866Fd42E884a6b8288B4087D78,false,false,false,false,false,true,true,true
0x943A9036E3e2eB76c32da025BEEb026f6a28A8F9,false,false,false,false,false,true,true,true
0xbba73F4d528b5E1e7E4C817Cd24dE7E323E19540,false,false,false,false,false,true,true,true
0x433B992B4fd41f96dc2FF8C20251Ae759671829d,false,false,false,false,false,true,true,true
0x12Fbc10072650d844492De4bcCd0298eaE0,false,false,false,false,false,false,false,false
0x95558e23396c9763a6C7f8faDD28BeFA2434A3eb,false,false,false,false,false,true,true,false
0x377307274977ac9E3b2b71BEaA8a1aC859FB1097,false,false,false,false,false,true,true,true
0x5b5c2A679e4bDc9EA8458436Eca5DBb9e384E694,false,false,false,false,false,true,true,false
0x9652eFAE2FEcE1Cb235f5AB2A5d57811Af04C99B,false,false,false,false,false,false,false,true
0xd771290722C46110bD618237D5faC26c12644875,false,false,false,false,false,true,true,false
0x8017C03CfFCb13808616e3D7bC2Bb1D161D59ede,false,false,false,false,false,true,false,true
0xF4d0318B2BB3c46Fd3BF69A1f78b76CF833f0C82,false,false,false,false,false,true,true,true
0xD7968299Cedd783712b543DB428D211076a23806,false,false,false,false,false,true,false,true
0xd7917154C1aF9F1fFc2d8189ad689B79eeCffF22,false,false,false,false,false,true,false,false
0x165054C5c631749d8e2b54a049cb26597d7E79aB,false,false,false,false,false,true,true,true
0x622dBeA474f8D7F52576e128dbDA5ccCB7D64e95,false,false,false,false,false,true,true,false
0xe117D35f78B8D54f7602604E504dA1B68B95439D,false,false,false,false,false,false,true,false
0x82A057C5C4b67cC02f42Bc215C7d8D544830930D,false,false,false,false,false,true,true,true
0x902970a3Eb09B9E069d2eF2BA181208C9cD8F937,false,false,false,false,false,true,true,true
0xB0F8FACCBF4D4DA57E44795597E2b0Bb0d4C4052,false,false,false,false,false,true,true,true
0xc2F10726aAB5fa29cb4d29d79e4077D36119f790,false,false,false,false,false,true,true,true
0xe62CcA2B1370C9AAb9E909378FccfFDFBB906CE5,false,false,false,false,false,true,false,true
0x154F5F0c949e2A03039ca5418679696c94936185,false,false,false,false,false,true,true,false
0x2CCbf4eBAA6c44A1D24A95f145Cf9BBb076a0891,false,false,false,false,false,true,true,true
0xdD54fDf5Ef13F008c2c5D180a1c9b69725C21908,false,false,false,false,false,true,true,true
0xB212407a8Ade163d501A04fe6300C7eAbf54b4B6,false,false,false,false,false,true,false,true
0x295233697a4E77bAc06F885b2566031Aa4500572,false,false,false,false,false,true,true,true
0x4376A8cfEBb2363f05076487857F37a89b429417,false,false,false,false,false,true,true,true
0x14E2cC9DD62921D2A8C56b5E1B54dB6c00A8955e,false,false,false,false,false,true,true,true
0x237C2a2edF8EF55E6AfC74519b4DD76f80A72E18,false,false,false,false,false,true,true,true
0x903760D25840F4375bd877946e18aF465c78AEd1,false,false,false,false,false,true,true,false
0x3f6312bF47f282fB0F24E0F62f0027c92a669016,false,false,false,false,false,true,true,false
0x65545b0211Fe93c1A430D0AaBEbC2CFb38313f13,false,false,false,false,false,true,true,true
0x4e9Df53Ff4Ea90d8A76C9a985552342DDf819059,false,false,false,false,false,false,true,false
0x08AD9443806325412553dbb2669Aa26C4cFfD090,false,false,false,false,false,true,true,false
0x0840544c8CBED7dBC0f41644DB24F66c9445453C,false,false,false,false,false,true,true,true
0xE057a39194c42943fF9378c9e0130b9A436065Ab,false,false,false,false,false,true,true,true
0xb183e8A7D23178F2FaF676B03b7F5f41207c8c72,false,false,false,false,false,true,true,true
0x20675bE0cA77fE7AbEA80350ae4bfd0F4870b471,false,false,false,false,false,true,true,true
0xcEb512e7f86E754B4564B801733A76C395dD225A,false,false,false,false,false,true,true,true
0xDb65202c20C73d708e458DD31D29D3F59cBa8cC1,false,false,false,false,false,true,true,true
0xd3c7dAB10D88226e158F8CE4413CBe5f48367B7b,false,false,false,false,false,true,false,false
0xb218300a4aC8737dB497c865155279f641Df7F8D,false,false,false,false,false,true,false,true
0xb62822a1CCcEF2d6bD8BBA690Ac2A3Ee03Ebc7e1,false,false,false,false,false,true,true,true
0x0c1a290e894a9b63b79102ed367869d7445509df,false,false,false,false,false,true,true,false
0x3171c42007e284f79EFc2d4C8fC4067B9D84F1ea,false,false,false,false,false,true,true,true
0x8a405A53860748e21C6A639267d876C5CE06A72a,false,false,false,false,false,true,true,false
0xe095aDC728f6A380c6A9867a9bB9c3eA1305b870,false,false,false,false,false,false,false,false
0x3ed0d68aCc714429f65044d2a729776523FaAad4,false,false,false,false,false,true,true,true
0xd9B15578941De4f6AD70207E2fA8Ee63384484Be,false,false,false,false,false,true,false,false
0x132088966e44514b376B38C1339C8DE752434f58,false,false,false,false,false,false,false,false
0x71f458094CBA8060B97d4A3A4C0052603Fd49A45,false,false,false,false,false,true,true,true
0xD45e097A5d6221e3025B6bf449d8dc6fEdA7B86C,false,false,false,false,false,true,true,true
0x4FC5FEA3429BAB0CA4f10bcDbEcFb30D9e9Bcc7b,false,false,true,false,false,true,false,false
0xed6e38440ff7417378d26b15f6c4497c48bafb0f,false,true,false,false,false,false,false,true
0x12Fbc10072650d844492De4bcCd0298eaE07dB96,false,false,false,false,false,false,false,false
0xe78282F37E32feB02a95c957375eA2Ad396065b6,false,true,false,false,false,false,false,false
0xBF8c10d922dCf1c658164c7bcFDa203372f700CB,false,true,true,true,false,false,false,false
0xC2f9f8590952ef59fc542D5C3d1Cdd1A90Eb96E6,false,false,false,false,false,false,false,false
0x896899a77Db9c6336002850282B4279298C34b5D,false,false,false,true,true,false,false,false
0x7CeA2d65009173e33821D0aD94dD358610473CF1,false,true,false,false,false,false,false,false
0x20027eab2d52020573ED63000A6b3d3b8F701237,false,true,false,true,true,false,false,true
,false,false,false,false,false,false,false,false
0xE05C028f1D75Cc7f6BebDE3519f263939D23edB9,false,true,false,false,false,false,false,false
0xa5B8DbffC2A052E495110ef33142Ae14de2e97A2,false,true,true,false,true,false,false,false
0x2C3DC15Dc29e47668C257137cC2aD177CD1131Cd,false,true,true,false,true,false,false,false
0x763a2d0dbc06608a00b44de498526b75a7b91d5c,false,true,true,true,false,false,false,false
0x416c17Db908D3CEbD84C4C5A126A5bFc0D96BB0c,false,true,true,false,false,false,false,false
0x7FE0c1deE84E7F01f9BeBABf6b496810B16127b4,false,true,false,false,false,false,false,false
0xCC0aa37331c47D31A155545676DE9cE7B4ae3b11,false,true,false,false,false,false,false,false
0x439525F0587F68a7d082CE2682224962F1CE9115,false,true,false,false,false,false,false,false
0xB265A9813D9402823a89f47df9FAB5567B0A4641,false,false,true,false,false,false,false,false
0x98b6ff25eD103bDfD8D47D9F27d996Ed79ef5E2d,false,false,true,false,false,false,false,false
0x21DCbcd581664dc6362AaC322175b089A3C49aE0,false,false,true,false,false,false,false,false
0xE2EE613365902cdc2d67E421D7c859514c97EB06,false,true,false,false,false,false,false,false
0xE6C85DD0B938F1D183DDA2Cc4403e5808061daF2,false,true,true,false,false,false,false,false
0x3B5FfF8696Edb3E470b7898c8929b18119e70413,false,false,true,false,false,false,false,false
0xaE1F889a963a171585274A859B43992A1a0f85Dc,false,false,false,false,false,false,false,false
0x0eba351b52529a39077091eF900f17709C9731F3,false,true,true,false,false,false,false,false
0x7354D716a4b9BDd79aea0ab61B415e45BE1199EA,false,false,true,false,false,false,false,false
0x8c4b40D3955a11E3CF59A603A389a8E8A2f68B4A,false,true,false,false,false,false,false,false
0x62F98C84f1EFDF16355D5B072dB9789fc6bb7c61,false,true,true,false,false,false,false,false
0xAc145927D88A7e79Ef43B65f88699957C525895A,false,true,false,false,false,false,false,false
0x587C9Ac0F91371813DEdd22872564D3C1B776B1B,false,false,false,false,false,false,false,false
0x02eeA96F3Af21F6Cc403f1290323379Cfe41378D,false,true,false,false,false,false,false,false
0x2963b3b963218807fdC331c12A44152A8cE8d527,false,true,true,false,false,false,false,false
0xc990c516A282d2B387F139f09333897aC29a5556,false,false,false,false,false,false,false,false
0x407a706CBB92EBEe997b781C6a4741b33d992c8d,false,false,false,true,true,false,false,false
0x5ab772060a3Ef40E31A00085B855d83a00dA4ACa,false,false,true,false,false,false,false,false
0xF2da5892C4dA3f1a2CEA8E060508292b652283E9,false,false,false,false,false,false,false,false
0x6e9f735277d0Abe471D89Cc22c59C6940b0Df548,false,false,false,false,false,false,false,false
0xc5493BA10b5795FC727aF956F9367A1F850B0360,false,true,true,false,false,true,false,false
0x6D7a3BE5a1169F7A35138109e4B8c5D122Ba4E45,false,false,false,false,false,false,false,false
0x40a2E4DbFB7D020c7aF84Aaa72567f3cDCBd92d0,false,false,false,false,false,false,false,false
0x407a706CBB92EBEe997b781C6a4741b33d992c8d,false,false,false,true,true,false,false,false
0x0028A5Fb67cEA27d52aE7b234Cef7F750Fb4c905,false,true,false,false,true,false,false,false
0x974DD76BA397606bdeb78764e8d9663b322393B6,false,false,false,false,false,false,false,false
0x79B7c67499B12Ae4444e0F17b9952395aBA68Bb5,false,false,true,true,true,false,false,false
0xe2CD8cE2FbcbB14d860B4cDbcE6f6474E039D20F,false,true,true,true,true,true,false,false
0x4113B2FF77C12791d0eBBC7604a8fD68D815fCCf,false,false,true,false,false,false,false,false
0x6aeD12ff8ff39e4b8D047365a910fE9aaecEfEE8,false,false,true,true,false,false,true,true
0xaa5DAa6de586E56d99eB8427DcF56Cdc79a4f647,false,false,true,false,false,true,false,false
0xce452cfA3C9B65b4E9977507a78c3896462739A1,false,true,true,true,true,false,false,false
0x31248054DbD80B2c224E0f486f176EeB8AD12c0D,false,false,false,false,false,false,false,false
0xF90f979F0616059c7243F3739e3Bb913f454cAE4,false,true,true,false,true,false,false,false
,false,false,false,false,false,false,false,false
0xbf71b73B4b9C759B5fa62904bb68238cB605AD27,false,false,false,false,false,false,false,false
0x519419db848496D31F15B24616837dAb2Fa785Ed,false,false,false,true,false,false,false,false
0x090E00E5E76C0980d2e4Cf424D595e5C857284f0,false,false,false,false,false,false,false,false
0xff0cacc10cf151Edc57E6981730d74791fA3A12d,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0xF29685a335CD2ba5a092a353953b13f35034A475,false,false,true,false,false,false,false,false
0x38af6BFf5b1f64E0343290Fa17dD3C1d0A2bC56b,false,false,true,false,false,false,false,false
0xed5EdEe04127979098913Ff8f49f540169aD0068,false,false,false,true,false,false,false,true
0xbe2b0049E808F0Ed5a76CaA1cEEada64bcEED602,false,false,false,false,false,false,false,false
0x1655e80ba41bf7106ba2bc9b032ed9af26ae6e9e,false,false,false,false,false,false,false,false
0x43E1924dE1533c66A5Bc4e8b37bAf9C0888f4a3C,false,false,false,false,false,false,false,false
0x93Ab2f99388b643F56E30F72BfC44419B7dbD5B3,false,false,false,false,false,false,false,false
0xa74C61F80d78342ea7e6e5525d7586C9122c4e39,false,false,false,false,false,false,false,false
0x24BCA97023eD523943B7E2C3af92Eab4AD9C277a,false,true,false,false,false,false,false,false
0xf2424B29de257E8E7764f24C7f2097b5f494E7C9,false,false,false,false,false,false,false,false
0xf039517742F5786456d3ee8B2160a2Bf88ef50Ba,false,false,false,false,false,false,false,false
0x622ca4786f98354637D57d3B025FfB923Fbcb79A,false,true,true,true,false,false,false,false
0xfAcaa7ed06cF482a128Cfb63678D3e614A15C578,false,false,false,false,false,false,false,false
0x200A1fcA75f151cC0567f5D0B114B5038bAe4893,false,false,false,false,false,false,false,false
0xf432D51c45EeA2972459618e7FdAF39d5CBe913A,false,false,false,false,false,false,false,false
0x169882eB12298F21BB6C2e28a5FBB9E432f88d3e,false,false,false,true,true,false,false,false
Metamask,false,false,false,false,false,false,false,false
0x75794ee3a5E7dE313500E7f37ea3CBCC68c2F72a,false,true,false,true,false,true,true,true
0x8aA253730f54633dd848e0F655D45fCB7B7a81d7,false,true,true,false,true,true,true,true
0xE98806d8998CAE1A45338C5F138438C70B273c05,false,false,true,true,true,true,true,true
0x5106af71713d3BE15415107F61F6bC195ccABCCE,false,true,false,false,true,true,true,true
0xfFE90d736318e33A99b15f7F94DFC6feA34f721C,false,false,true,false,true,true,true,true
0xF7212d412a4B9CF251f28E0A09607bdE75F38361,false,true,true,true,false,true,true,true
0x55ee3b0fe732B6e82C007e8052672566B4E54c0D,false,true,false,false,false,true,true,true
0xD84700516250492d9eE3065798Aca8FFe7C068d0,false,false,false,true,true,true,true,true
0xa46a890bB209B453BF4BDB394c0e62CDAdAB06c4,false,true,false,false,false,true,true,true
0x2e8Ed1c159dcbba0DBd7b84a5992Fd99e6388978,false,true,false,false,false,true,true,true
0x2bb53E2ff05DE7dfbb5ceA578DAC012b85C72e9c,false,true,false,false,true,true,true,true
0x33edb9a799605341d1ee283201f4ae8b9d651e82,false,false,true,true,false,true,false,true
0xd1B939c8853d3EbB276F1F5fEa877ed4B8f01b22,false,true,true,false,false,true,true,true
0x3ba852897b28C2b66740B3D30c1045B87a0fd118,false,true,false,false,true,true,false,true
0x9f0bad80AB73600977B2703Def9AE766632D918b,false,false,false,true,true,true,true,true
0xA158FdC9dD4845E779a27aD7244EabA3DD5768a0,false,true,true,false,true,true,true,true
0x98E9D7d877555D88F0eE119De03061f8ffCFb5c1,false,true,true,false,true,true,true,true
0x3C5EafFB0CC4aF60CA11C86091a39aC9Ff7e445b,false,false,true,false,true,true,true,true
0xD00223dAeD2826962FD72DF3854d14FDB6f98cA6,false,true,true,false,false,true,true,true
0x3F2b2f65872992A97C79f8e23B4E15a400C14931,false,true,true,false,false,true,true,true
0xC8203c4A9D02D0AAaC722596A7F0643bB725217E,false,false,false,true,false,true,true,true
0x480E272Fd1BD6f31E0A66f4203330fF5147d4dbb,false,true,false,false,true,true,true,true
0xEdB37e811C2738DAF8033940AA6c97021Df2Ad1f,false,false,true,true,true,true,true,true
0xe9830C989Dbb208ae9EC2919245cAbCB482E1446,false,false,false,false,false,true,false,false
0x05b5C7c31A81cb76F3D24ef0D2E6435126F5B911,false,false,false,true,true,true,true,true
0x5E86F2B0b70F5731eC4727918B3f79c98a9348f7,false,false,false,false,false,false,true,true
0x7A5b7b9f5b4989cda22DC891A5f2B4fa7705A261,false,false,false,false,false,true,true,true
0x4395c3892436C23B7e25eE40dCF0223A5e79466d,false,false,false,false,false,true,true,true
0xcA4370eE63629C48CeB664AD905946DeEe94Dc88,false,false,false,false,false,true,true,true
0x845b6ED05767695cb575085C2EC73c72E475b006,false,false,false,false,false,true,true,true
0xEff25d3c86fef2e2AB8e90a9520Dd508286a5de9,false,false,false,false,false,true,true,true
0x17CA4bBC8a50E49316aF4f3376373017fa0b7db2,false,false,false,false,false,true,true,true
0x503E33bed0A1eFDd92c2650012540d0eabc88441,false,false,false,false,false,true,true,true
0x5B257e75b120822F87B5BE110156cad4264aDC3e,false,false,false,false,false,true,true,true
0x50451c45498521EB40612B3750a1b3B3c451706A,false,false,false,false,false,true,true,true
0x2222F41E387c99449c7f146Db882D31307E432f4,false,false,false,false,false,true,true,true
0xBDb1384ba2BA275f220af23A6D09088d7004D7b0,false,false,false,false,false,true,true,true
0x74fBE7eB449fb66657B27ff527cc60D6A11953C4,false,false,false,false,false,true,true,true
0x7590cDFb31c8a041710E46F045B9c151839AF9c7,false,false,false,false,false,true,true,true
0x1b3B26E67e1a50cFeBeD5215DE6E7cE6a786CCb2,false,false,false,false,false,true,true,true
0xea2A4f35B55F86073c5073EC206E11DB08c86361,false,false,false,false,false,true,true,true
0xC947dE53452bD5641EC70652c2a0eb9B912d91ce,false,false,false,false,false,true,true,true
0x3d8EC8bbfe89f6Db5bDC80E4242E80c74564B3A0,false,false,false,false,false,true,true,true
0x95dCDEBd0DB5D5EE6b094674a3Dd83962F5632D4,false,false,false,false,false,true,true,true
0xAf9C06fa568Ab7E022D3611A7459186e4F6A0FF2,false,false,false,false,false,true,true,true
0xa0ec9f8D25724e7dE73c13d371e44cF2CA608c07,false,false,false,false,false,true,true,true
0x8F59EDBCA68604E9dB92947ea513FfF4F0e25b7F,false,false,false,false,false,true,true,true
0x3F14114034eCC568fa3b203dca3F4A4364DD8D45,false,false,false,false,false,true,false,true
0x513B37515f8eb327de3b227eed4fdD8b5871ACBA,false,false,false,false,false,false,true,true
0xB145378F317d3C8982858f91103490B9F41E9aA8,false,false,false,false,false,true,true,true
0x316362dE981702DfD9AF2654F9CDD0a25EF8424D,false,false,false,false,false,true,true,true
0x973C84e8bB1C16a0ed47010723932732a21053C5,false,false,false,false,false,true,true,true
0x0858C30b0Fc016f5E21934b04C88AA25AAb3162c,false,false,false,false,false,true,true,true
0xAe3DCBb54e2dD0942F021856be2f930D5642f198,false,false,false,false,false,true,true,true
0x5234C2be77CaeB26e5dfBD2E1E9958754fB9EC14,false,false,false,false,false,true,true,true
0xECe894626969d722DAfBB4c1759F94C18Fc38CfC,false,false,false,false,false,true,true,true
0x3B69E064425cF90D7f87378dCF9645D130118b6E,false,false,false,false,false,true,true,true
0x50acf4Ca3C33869A6Bd5f147f3D4159fDf4c9B54,false,false,false,false,false,true,true,true
0x2723e929B6F9ee7228379C3e5a172354F3b9088d,false,false,false,false,false,true,true,true
0xd9bc8102b539591992C2d063b689287b3Cb9657c,false,false,false,false,false,true,true,true
0x37187BbaA82b15eD40bC43CD0bE676F469CD489f,false,false,false,false,false,true,true,true
0x55789aE9B3C952D1f3b748F8c506e60028d11Dd2,false,false,false,false,false,true,true,true
0xAcd383362961f6AcE5D15D9bd21653f394Ad9985,false,false,false,false,false,true,false,true
0x47B92057eB1D7c66572fEA09BB12A337AaDF3c2F,false,false,false,false,false,true,true,true
0xdADe1a19f282E8aD8B0DC635A636CdDEd3726c57,false,false,false,false,false,true,true,true
0x9611048C5a0D6998e384Dd1C210ef5e7e138aB6d,false,false,false,false,false,true,true,true
0xebD9dEbE2B23fE2fE46d49e3DBDC971347bc326f,false,false,false,false,false,true,true,true
0x4Bf6e9dD47ba742b8125d65fEe564397A0544FcD,false,false,false,false,false,true,true,true
0xbE57656eD5A301AB6aED8ED6C7Cd67aDADda6c40,false,false,false,false,false,true,true,true
0xC013408cCCf65Fa55F5CE97a92B9c56F71338792,false,false,false,false,false,true,true,true
0xa84B02Fa06725C4BBAdC07375653722e6b9EB06f,false,false,false,false,false,true,true,true
0x3041f97DA7aADF9fB851226504A539Dbc9b1A0B1,false,false,false,false,false,true,true,true
0xFc5a17200927246f1CFf77bF7b06AB3c066B6377,false,false,false,false,false,true,true,true
0x04918be5bC469bEF3CEa3e0bB4B980cC56663442,false,false,false,false,false,false,true,true
0x6dA4EbB0E05AF7a3768C0d9f7c7eEFE09aB34eF1,false,false,false,false,false,true,true,true
0x5207913512D256c886dC1A12796c9353B806BC39,false,false,false,false,false,true,true,true
0xa8797ad63c0733afa0721C38c77Fcb105cC111a6,false,false,false,false,false,true,true,true
0xD71e6692253478612793C4a829ab5Ca49F52A8dC,false,false,false,false,false,true,true,true
0x5526C029C1369128357ceefDb13C1C13925feda3,false,false,false,false,false,true,true,true
0xa9D9A80f34F7697A893812B28417edd8Ec45A8C8,false,false,false,false,false,true,true,true
0x06b84c3c9Ba5384915Df6042dC553F7f640244E8,false,false,false,false,false,true,true,true
0xcb0ea4c28Cc40dC64d0ABD832F3d6dd5c569c78a,false,false,false,false,false,true,true,true
0x31Bd0946438FE6D48262f178A525B821CC11f32F,false,false,false,false,false,true,true,true
0xaa8545226094334EC9dF10F6AEcFBd0A47cd18A9,false,false,false,false,false,true,true,true
0x572Fd4029445F5013DB67A6DE244b7DB4E2E3745,false,false,false,false,false,true,true,true
0xEdbb977002d28506D9fdabD6d3bc6186Fa1c0743,false,false,false,false,false,true,true,true
0xd81ea5Fc843F7fbe1111DB32C56E94128768C4D2,false,false,false,false,false,true,true,true
0xEd3097B280eA1aa9F2A33A307E72467e3121076C,false,false,false,false,false,true,true,true
0x81E74F67fc4DE3b2CE066f7b251C1020eEe069ba,false,false,false,false,false,false,true,true
,false,false,false,false,false,false,false,false
0x12Fbc10072650d844492De4bcCd0298eaE07dB96,false,false,false,false,false,false,false,false
0xe9830C989Dbb208ae9EC2919245cAbCB482E1446,false,false,false,false,false,false,false,false
0x2937B5920F05642E371A2cD2cB2d7aB54406679A,false,false,false,false,false,false,false,false
0x94fAD2974DA65854168afC80b904a8888Dfa1617,false,false,false,false,false,false,false,false
0xB757d4bB91a935196C9de8072cbBB8147EBcc9E2,false,false,false,false,false,false,false,false
0xcb2c5CC9C662b0AE720532Ed461d19F24FBde6a5,false,false,false,false,false,true,false,false
0x24877ab4D751BF506aC2012C32B80Bd9A4dA9A4E,false,false,false,false,false,false,false,false
0x616680801aA00d88Fae732A37409087FCA300840,false,false,false,false,false,true,false,false
0x6B607e7574e22161954735AA20eec6A5cB1781fd,false,false,false,false,false,true,false,false
0xCa7Dff4dE75D85Ff2200F23Ebd12119942f4A5e8,false,false,false,false,false,false,false,false
0x76d93541B0a88beEA9eBDd6baC182877318ea184,false,false,false,false,false,false,false,false
0x8DfB0d02dA27D2a503C376E32df068327075d43a,false,false,false,false,false,false,false,false
0xCc95630080f53f0560F9A5e5141571214d8E3B84,false,false,false,false,false,false,false,false
0x83679e5c504d3eecd1e68ca90ae0cb822d6c8026,false,false,false,false,false,true,false,false
0xb60Ec42F84EBE6f7d64058AFb5acF37eD28857dC,false,false,false,false,false,false,false,false
0x576b88B9e93C726a6f5c449d2Ca2DCaF7B77d378,false,false,false,false,false,true,false,false
0xc8F4192CbCfE2aC77f6b6031B6F44f90D475eF97,false,false,false,false,false,true,false,false
0x999E432C17E7c6e5c44fCf224C4741624db5fD95,false,false,false,false,false,false,false,false
0x60103d673Df9eB623e2Bca9f569C85b5424d2B34,false,false,false,false,false,true,false,false
0xA945110c764277423bB98b8b91817d6CB4eA41B0,false,false,false,false,false,false,false,false
0xA1e8B78c50647BBA866811425aB4eB4fe46A4682,false,false,false,false,false,false,false,false
0xe41c00628e5ffe39C446BB7bB92c3F9247525788,false,false,false,false,false,false,false,false
0x60803c54D2956F30D1A0E86b40226020B5a99327,false,false,false,false,false,false,false,false
0xFb977B5c3C44656585e9441d6AEb073dFCC4d8E3,false,false,false,false,false,false,false,false
0xbA1b0093AEb7AF28Ec5918850Dfc772102932932,false,false,false,false,false,false,false,false
0xfFdF6e341d67F20A66ffA9b9680c16b38a4b9ef6,false,false,false,false,false,false,false,false
0x046839720fB64f4393319459B518cC2c490E1848,false,false,false,false,false,true,true,false
0x7345e617343DbfD47458b9F689863D9e9Dc5BC24,false,false,false,false,false,true,true,false
0x5C946f2141573097F6258383C076F1dA4dceABB7,false,false,false,false,false,false,false,false
0x6309776c7bB56fF4dd5D09069E226Ef23bc05f28,false,false,false,false,false,false,false,false
0x886576dBFFa380013DC0be9C317751B2Acf31a53,false,false,false,false,false,false,false,false
0x4896D6E4e78FC84088c660aDB2C8D8De4C7b9106,false,false,false,false,false,false,false,false
0x86936412b3190991e39E992DE468F6A2E047800a,false,false,false,false,false,true,false,false
0xC89d705104aFff28245e58C05AcfC82f91F2aEe9,false,false,false,false,false,true,false,false
0x8D4B91bbC670a89C9eDEd1B3dA78805D8b34e279,false,false,false,false,false,false,false,false
0x43883bf3028dE1E79A7D45cD4Ddf4CC9D764d19E,false,false,false,false,false,true,true,false
0xfc4Cc25201C360965b31ee7943890FC983Fe3F35,false,false,false,false,false,false,false,false
0x950092F820d51E46bE8C48df0612711b8657c413,false,false,false,false,false,false,false,false
0xCa61fb57854a1ae33c7ce066Aa96b83ba38F2F23,false,false,false,false,false,false,false,false
0xC33De585E4b08Ca0b9C5e12D20E7593CCcd3eDfd,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0x086E5627FA469Fd01B4d892CA075F97810F04Bff,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0xb5c61423F6c9CeDfFeab88b977c6dFde597a6e31,false,false,false,false,false,false,false,false
0xf5F829aCBCaD4eA14Be5f6Ec8F2Ccc4423179E31,false,false,false,false,false,false,false,false
0x580F655e6C19aD736Be629f3A2aDf6B56623fa0c,false,false,false,false,false,false,false,false
0x7382E6ffe3e75FfD471Bd2B7957dBEfEAe69b36b,false,false,false,false,false,false,false,false
0xF0a919D85d55547c449df31ab1b74768937c19dc,false,false,false,false,false,false,false,false
0x33d7bc09729bb3a2534017cf0037c0c745b9857a,false,false,false,false,false,false,false,false
0xe7f3f8074123DDa70a849C2Be0fF5b81FF814BA6,false,false,false,false,false,false,false,false
0x086E5627FA469Fd01B4d892CA075F97810F04Bff,false,false,false,false,false,false,false,false
0xCC62be0e714BBfA039bcF2bA7B616DE0f08Ef4b4,false,false,false,false,false,true,false,false
0xD1f6BB01d59e66188381961Efa74051010825683,false,false,false,false,false,false,false,false
0x12E76beA1328f72C97a03Fabaaf3Db5A3CC11c3C,false,false,false,false,false,false,false,false
0xADF39057ACa499FDb10f6aA68C8bF4287c692971,false,false,false,false,false,false,false,false
0x8bb076238444e5a67eb2a882a6b0433842e83e7e,false,false,false,false,false,false,false,false
0xB5b6Be3Eb96d69744392e93F3CDe55cbC2147500,false,false,false,false,false,false,false,false
0x8FFf86fA9fa6477150fFeEF55c32F01BDD242A94,false,false,false,false,false,false,false,false
0x75AB239cF01824e07fEc6c7614f20F22D91460A3,false,false,false,false,false,false,false,false
0x624a3926b85c01997954B5A1a67B782D900106D9,false,false,false,false,false,true,false,false
0xB09Ca3B4d2eE4B80C62F5Cf273130C6160C56530,false,false,false,false,false,true,true,false
0x315e25eA3Ba30Ab812Efdd7d3a7adA7fbFf47114,false,false,false,false,false,false,false,false
0x3685674FDEA203C1da1bfdF0CBC1f0D70cFBCCb0,false,false,false,false,false,false,false,false
0x43CF21E50944b875c46E675a24a5EeC26CFF9067,false,false,false,false,false,true,true,false
0xE46eEaf40cdAcf3e6F70237054c3f13a0c952c4F,false,false,false,false,false,false,true,false
0xA2AE96eF5bBA7b25C3D1db64b77c0311569AE214,false,false,false,false,false,false,false,false
0xee7D6B24b7f384e5669C00Ee3683C97Bb9a5f94B,false,false,false,false,false,false,false,false
